transaction_id,account_id,transaction_type,amount_aud,currency,merchant_name,transaction_date,posted_date,description,status
TXN_0003589,ACC_000214,credit,1850.5,AUD,Rent Payment,2026-01-19T23:58:25.962107,2026-02-07T14:19:54.832703,architect clicks-and-mortar markets,settled
TXN_0003590,ACC_000006,credit,1794.57,AUD,Spotify,2026-01-21T17:17:49.300888,2026-03-10T05:36:35.123837,synergize interactive technologies,pending
TXN_0003591,ACC_000288,debit,813.06,AUD,Ausgrid,2026-03-27T19:18:46.845206,2026-04-19T07:56:00.133118,target web-enabled applications,failed
TXN_0003592,ACC_000009,credit,3322.42,AUD,Ausgrid,2026-01-29T21:00:42.653069,2026-01-20T07:11:11.250341,mesh e-business initiatives,failed
TXN_0003593,ACC_000037,debit,4177.9,AUD,Netflix,2026-02-11T13:20:24.080925,2026-02-25T10:08:01.921284,implement vertical applications,failed
TXN_0003594,ACC_000270,credit,3813.23,AUD,Coles,2026-04-15T19:26:11.122492,2026-04-06T09:36:28.393167,synergize B2C action-items,failed
TXN_0004002,ACC_000319,debit,3669.93,AUD,Woolworths,2026-02-01T08:42:03.268498,2026-03-05T08:48:54.187496,re-contextualize ubiquitous applications,pending
TXN_0003596,ACC_000159,debit,3929.03,AUD,Spotify,2026-03-21T10:59:03.047484,2026-04-14T22:06:30.768932,maximize ubiquitous e-business,settled
TXN_0003597,ACC_000090,credit,3507.34,AUD,Bunnings,2026-01-23T21:22:14.985044,2026-01-20T15:59:35.037152,generate cross-platform content,pending
TXN_0003598,ACC_000229,debit,1008.73,AUD,Netflix,2026-03-09T18:20:27.173162,2026-04-05T16:52:08.289380,evolve cutting-edge info-mediaries,pending
TXN_0003599,ACC_000281,credit,2734.21,AUD,Woolworths,2026-04-19T20:42:04.119204,2026-02-23T19:55:56.233238,integrate scalable web-readiness,settled
TXN_0003600,ACC_000298,credit,200.51,AUD,Uber Eats,2026-04-12T18:53:29.361691,2026-04-03T07:10:34.597248,benchmark efficient methodologies,failed
TXN_0003601,ACC_000259,credit,3880.34,AUD,Rent Payment,2026-02-08T14:03:01.212543,2026-02-27T23:24:33.390300,matrix mission-critical action-items,settled
TXN_0003602,ACC_000078,credit,1595.38,AUD,Ausgrid,2026-04-15T15:26:04.398354,2026-01-27T06:54:58.527303,transform strategic vortals,pending
TXN_0003603,ACC_000178,debit,3329.2,AUD,Rent Payment,2026-01-28T04:29:01.755123,2026-03-15T05:40:26.553372,visualize out-of-the-box portals,settled
TXN_0003604,ACC_000037,credit,1482.72,AUD,AGL Energy,2026-02-18T12:57:49.066519,2026-02-01T14:26:31.143768,maximize extensible eyeballs,settled
TXN_0003605,ACC_000177,debit,1609.61,AUD,Netflix,2026-04-17T09:57:23.857096,2026-02-05T21:14:18.353258,morph value-added partnerships,pending
TXN_0003606,ACC_000260,debit,2325.33,AUD,Kmart,2026-02-21T12:52:33.457979,2026-02-18T00:28:11.500639,incentivize efficient e-markets,settled
TXN_0003607,ACC_000020,credit,1655.35,AUD,JB Hi-Fi,2026-02-25T20:45:55.542435,2026-03-01T01:08:49.585060,synergize dot-com technologies,settled
TXN_0003608,ACC_000031,credit,288.92,AUD,Woolworths,2026-03-13T05:53:07.279030,2026-03-24T05:30:40.065383,cultivate wireless e-commerce,settled
TXN_0003609,ACC_000314,debit,4213.04,AUD,Ausgrid,2026-02-28T14:38:50.866338,2026-03-25T07:33:41.752791,transform leading-edge schemas,settled
TXN_0003610,ACC_000021,debit,1803.58,AUD,Coles,2026-02-01T06:43:24.045691,2026-04-09T04:13:19.064030,drive vertical channels,settled
TXN_0003611,ACC_000264,credit,3686.38,AUD,Spotify,2026-03-24T10:26:58.595191,2026-03-09T09:09:25.168087,evolve B2C channels,settled
TXN_0003612,ACC_000310,debit,2623.13,AUD,Rent Payment,2026-03-19T14:24:38.596364,2026-03-07T01:34:02.494663,expedite front-end synergies,pending
TXN_0003613,ACC_000260,credit,2420.46,AUD,Bunnings,2026-02-02T07:13:32.138532,2026-04-10T00:37:49.356968,orchestrate robust deliverables,settled
TXN_0003614,ACC_000269,credit,3619.63,AUD,Shell,2026-02-20T01:31:14.213855,2026-04-09T17:11:57.232416,synthesize back-end vortals,pending
TXN_0003615,ACC_000214,credit,1186.43,AUD,Spotify,2026-04-11T07:11:52.091115,2026-03-02T22:42:15.449227,generate synergistic functionalities,settled
TXN_0003616,ACC_000008,debit,3687.58,AUD,Rent Payment,2026-04-17T05:59:00.755890,2026-02-25T21:46:50.433313,leverage magnetic convergence,pending
TXN_0003617,ACC_000123,debit,300.17,AUD,Bunnings,2026-04-19T11:33:58.138772,2026-01-21T10:19:56.866613,envisioneer e-business communities,failed
TXN_0003618,ACC_000129,credit,985.01,AUD,AGL Energy,2026-03-16T15:25:33.421037,2026-04-19T04:32:04.015635,engage global schemas,settled
TXN_0003619,ACC_000043,credit,2620.94,AUD,Uber Eats,2026-03-23T23:23:21.844324,2026-01-29T12:16:13.012011,embrace next-generation partnerships,settled
TXN_0003620,ACC_000252,debit,2981.96,AUD,Netflix,2026-03-17T09:58:24.742554,2026-03-31T15:10:01.652728,harness cross-media networks,pending
TXN_0003621,ACC_000234,debit,3198.45,AUD,Rent Payment,2026-01-21T11:25:00.996753,2026-03-20T18:21:42.889319,productize impactful initiatives,settled
TXN_0003622,ACC_000135,credit,4148.07,AUD,AGL Energy,2026-04-09T08:50:00.507612,2026-01-25T08:09:10.638601,expedite virtual e-services,settled
TXN_0003623,ACC_000093,debit,788.96,AUD,Rent Payment,2026-01-24T20:22:44.742243,2026-02-27T05:55:53.946308,utilize scalable infrastructures,settled
TXN_0003624,ACC_000028,credit,2821.29,AUD,JB Hi-Fi,2026-01-31T08:46:29.365204,2026-02-10T16:07:46.744164,orchestrate ubiquitous infrastructures,failed
TXN_0003625,ACC_000174,credit,109.31,AUD,JB Hi-Fi,2026-01-22T12:44:40.792518,2026-03-25T23:18:46.265518,extend virtual solutions,settled
TXN_0003626,ACC_000119,credit,3809.75,AUD,BP,2026-04-18T09:21:04.072005,2026-01-31T07:24:15.038679,extend cutting-edge partnerships,settled
TXN_0003627,ACC_000302,debit,1555.18,AUD,Shell,2026-02-20T10:35:09.030519,2026-01-31T02:57:25.631435,visualize back-end users,failed
TXN_0003628,ACC_000114,debit,4147.22,AUD,Sydney Water,2026-03-25T05:52:06.065140,2026-01-20T21:39:23.423712,extend cutting-edge e-commerce,failed
TXN_0000108,ACC_000042,credit,287.79,AUD,Bunnings,2026-03-28T11:50:39.431662,2026-02-09T01:26:02.892393,transition back-end content,settled
TXN_0003630,ACC_000031,debit,1821.1,AUD,AGL Energy,2026-02-23T05:31:13.148406,2026-01-24T00:07:22.199813,matrix extensible experiences,settled
TXN_0003631,ACC_000037,debit,3545.13,AUD,Kmart,2026-02-04T20:35:48.070855,2026-02-01T20:30:02.388798,grow next-generation e-services,pending
TXN_0003632,ACC_000157,debit,3173.99,AUD,Netflix,2026-04-06T13:21:23.680258,2026-02-15T20:25:19.613838,transition proactive platforms,settled
TXN_0003633,ACC_000292,credit,3649.16,AUD,Sydney Water,2026-03-16T20:21:36.047303,2026-02-18T19:48:40.581929,implement bricks-and-clicks models,settled
TXN_0003634,ACC_000250,debit,2412.76,AUD,AGL Energy,2026-03-25T14:10:50.983966,2026-04-01T17:37:20.551633,architect extensible models,settled
TXN_0003635,ACC_000083,debit,3653.87,AUD,Rent Payment,2026-04-05T22:41:56.208734,2026-02-12T05:13:00.914605,seize next-generation infrastructures,settled
TXN_0003636,ACC_000311,debit,2588.76,AUD,BP,2026-03-05T01:40:49.419492,2026-02-25T17:59:35.044041,leverage granular vortals,settled
TXN_0003637,ACC_000042,debit,1871.15,AUD,Coles,2026-03-28T23:34:40.232442,2026-03-28T07:34:27.484872,enable ubiquitous web services,failed
TXN_0003638,ACC_000311,credit,4454.78,AUD,Coles,2026-04-15T14:37:03.508337,2026-02-24T08:18:57.719839,implement impactful e-markets,settled
TXN_0003639,ACC_000049,credit,3360.1,AUD,Kmart,2026-03-24T04:30:53.296333,2026-02-23T17:35:50.206558,seize wireless eyeballs,settled
TXN_0003640,ACC_000010,debit,3570.76,AUD,Bunnings,2026-04-06T21:33:17.436660,2026-02-13T17:02:56.680751,optimize visionary e-markets,settled
TXN_0003641,ACC_000110,debit,327.06,AUD,Sydney Water,2026-04-06T13:43:33.415670,2026-02-28T15:28:14.183269,iterate real-time e-business,pending
TXN_0003642,ACC_000172,debit,4010.13,AUD,Spotify,2026-02-15T06:36:40.289485,2026-03-02T21:39:04.924124,evolve granular applications,settled
TXN_0003643,ACC_000036,credit,3889.3,AUD,Shell,2026-01-25T06:32:55.153179,2026-02-07T13:22:23.579017,implement robust e-markets,settled
TXN_0003644,ACC_000267,credit,1243.44,AUD,Kmart,2026-04-17T14:41:04.148476,2026-01-29T15:52:40.707832,deliver seamless mindshare,settled
TXN_0003645,ACC_000008,debit,951.98,AUD,Shell,2026-03-11T18:30:21.380195,2026-04-19T06:32:46.300345,orchestrate end-to-end action-items,settled
TXN_0003646,ACC_000184,credit,3831.82,AUD,BP,2026-02-17T01:16:56.685903,2026-02-13T08:00:20.796685,architect extensible markets,settled
TXN_0003647,ACC_000049,credit,3661.28,AUD,BP,2026-02-16T12:23:26.056978,2026-02-26T14:23:30.262513,extend enterprise schemas,settled
TXN_0003648,ACC_000201,debit,1709.18,AUD,Spotify,2026-02-02T13:51:13.309472,2026-01-29T19:21:18.086573,evolve cross-platform functionalities,settled
TXN_0003649,ACC_000305,credit,4021.49,AUD,Shell,2026-02-27T19:39:15.581651,2026-02-11T14:45:19.323419,extend synergistic communities,failed
TXN_0003650,ACC_000317,debit,2877.66,AUD,Uber Eats,2026-02-20T23:41:47.181304,2026-03-12T14:23:33.023875,reinvent vertical interfaces,pending
TXN_0003651,ACC_000109,debit,1344.89,AUD,JB Hi-Fi,2026-03-20T06:11:34.324989,2026-02-13T17:48:20.865418,envisioneer e-business initiatives,failed
TXN_0003652,ACC_000131,debit,4377.65,AUD,Shell,2026-01-28T23:04:40.912143,2026-03-24T18:54:40.953122,synthesize 24/365 users,settled
TXN_0003653,ACC_000026,debit,3743.1,AUD,Kmart,2026-03-10T09:41:12.300647,2026-03-08T16:08:22.334842,target interactive synergies,settled
TXN_0003654,ACC_000288,credit,3937.71,AUD,Bunnings,2026-04-07T00:15:08.130948,2026-02-27T11:28:11.237811,monetize magnetic supply-chains,settled
TXN_0003655,ACC_000223,debit,2577.62,AUD,Ausgrid,2026-03-21T19:26:19.056968,2026-03-31T20:53:53.236036,deliver virtual partnerships,settled
TXN_0003656,ACC_000095,debit,1138.23,AUD,BP,2026-03-08T09:44:35.053302,2026-02-13T19:33:59.599548,exploit next-generation users,settled
TXN_0003657,ACC_000154,credit,1316.91,AUD,Bunnings,2026-01-21T22:51:55.230535,2026-02-25T07:52:59.357059,morph vertical convergence,settled
TXN_0003658,ACC_000035,debit,1174.32,AUD,Uber Eats,2026-04-06T01:43:06.683958,2026-04-03T08:31:19.254689,integrate viral infrastructures,failed
TXN_0003659,ACC_000215,credit,2654.02,AUD,Coles,2026-02-03T08:30:38.407627,2026-04-08T21:35:11.805426,monetize 24/365 web services,settled
TXN_0003660,ACC_000290,debit,1303.88,AUD,Kmart,2026-03-28T08:13:09.583055,2026-01-27T06:26:26.229872,drive viral action-items,settled
TXN_0003661,ACC_000177,credit,2928.37,AUD,Netflix,2026-04-07T13:14:43.304286,2026-01-30T12:38:14.008321,strategize scalable content,settled
TXN_0003662,ACC_000022,credit,2259.96,AUD,Sydney Water,2026-03-15T21:09:53.803158,2026-04-15T11:02:55.878013,brand clicks-and-mortar action-items,failed
TXN_0003663,ACC_000192,debit,387.35,AUD,Coles,2026-03-05T13:33:54.721362,2026-01-28T21:47:32.372447,drive integrated markets,settled
TXN_0003664,ACC_000035,debit,1126.89,AUD,Netflix,2026-04-18T17:39:23.544602,2026-02-07T02:26:54.660745,streamline 24/365 platforms,pending
TXN_0004494,ACC_000068,debit,4253.88,AUD,Coles,2026-03-14T09:15:07.921107,2026-03-10T10:23:39.313859,benchmark scalable infrastructures,failed
TXN_0003666,ACC_000182,debit,205.45,AUD,AGL Energy,2026-01-27T22:00:02.302938,2026-02-13T16:57:49.798102,implement best-of-breed content,failed
TXN_0003667,ACC_000129,credit,1356.41,AUD,Uber Eats,2026-04-12T13:45:35.362104,2026-03-03T14:25:04.957868,embrace web-enabled platforms,settled
TXN_0003668,ACC_000165,debit,643.83,AUD,Spotify,2026-03-28T09:12:51.018937,2026-03-05T12:56:25.344369,transform plug-and-play experiences,settled
TXN_0003669,ACC_000098,debit,1676.24,AUD,Sydney Water,2026-03-10T19:04:16.257488,2026-01-23T23:13:24.914875,extend sticky functionalities,settled
TXN_0003670,ACC_000005,credit,151.03,AUD,Woolworths,2026-03-29T01:19:24.014590,2026-04-09T10:25:27.968386,orchestrate synergistic methodologies,settled
TXN_0003671,ACC_000206,credit,3934.44,AUD,Sydney Water,2026-03-25T05:46:46.274049,2026-04-17T20:44:13.007109,streamline back-end platforms,settled
TXN_0003672,ACC_000293,debit,3039.25,AUD,Bunnings,2026-03-13T05:31:03.433896,2026-02-14T12:07:45.198185,whiteboard plug-and-play deliverables,settled
TXN_0003673,ACC_000118,debit,432.63,AUD,Woolworths,2026-02-18T10:39:13.922210,2026-02-21T16:25:04.107533,implement 24/7 partnerships,pending
TXN_0003674,ACC_000165,credit,166.45,AUD,Kmart,2026-02-07T09:47:11.828456,2026-02-28T05:51:44.002564,enhance cross-platform deliverables,settled
TXN_0003675,ACC_000306,debit,87.39,AUD,BP,2026-02-03T18:33:21.526827,2026-01-30T14:36:56.759175,syndicate frictionless schemas,pending
TXN_0003676,ACC_000099,debit,3819.85,AUD,Bunnings,2026-03-08T10:16:54.692317,2026-04-07T21:58:06.594151,grow clicks-and-mortar info-mediaries,settled
TXN_0003677,ACC_000047,credit,169.56,AUD,JB Hi-Fi,2026-02-01T05:58:30.759871,2026-03-02T23:35:47.079151,engineer leading-edge e-services,failed
TXN_0003678,ACC_000046,debit,2992.28,AUD,BP,2026-03-02T23:31:24.660096,2026-04-14T23:01:15.761162,transform cutting-edge web-readiness,settled
TXN_0003679,ACC_000277,debit,431.58,AUD,Spotify,2026-03-10T14:12:31.924207,2026-03-06T22:38:39.901029,revolutionize collaborative eyeballs,settled
TXN_0003680,ACC_000031,debit,3412.1,AUD,Kmart,2026-01-31T13:04:36.470031,2026-02-07T02:48:32.102902,expedite integrated portals,settled
TXN_0003681,ACC_000092,debit,867.21,AUD,Shell,2026-03-04T03:58:41.920001,2026-03-30T14:31:34.222566,incubate 24/365 models,settled
TXN_0003682,ACC_000215,credit,4299.17,AUD,JB Hi-Fi,2026-02-19T08:40:01.056120,2026-02-09T06:23:41.813100,grow next-generation schemas,settled
TXN_0003683,ACC_000098,credit,1510.9,AUD,AGL Energy,2026-04-07T13:27:51.060644,2026-04-10T20:02:35.269477,implement viral technologies,settled
TXN_0003684,ACC_000136,debit,975.78,AUD,BP,2026-03-10T02:20:23.368502,2026-03-21T12:01:33.353227,unleash bricks-and-clicks convergence,settled
TXN_0002161,ACC_000123,credit,1927.74,AUD,Spotify,2026-03-02T18:16:58.749449,2026-04-17T04:33:40.936679,integrate value-added communities,failed
TXN_0003686,ACC_000174,credit,871.18,AUD,Woolworths,2026-03-19T11:37:55.417853,2026-03-21T02:04:31.361621,envisioneer dynamic channels,failed
TXN_0003687,ACC_000149,debit,1968.54,AUD,AGL Energy,2026-02-08T01:27:20.874416,2026-02-24T10:31:11.408279,reinvent granular initiatives,pending
TXN_0003688,ACC_000264,debit,1246.36,AUD,AGL Energy,2026-02-24T00:40:26.084316,2026-01-23T06:56:46.995436,synergize enterprise schemas,settled
TXN_0003689,ACC_000072,credit,3736.95,AUD,Rent Payment,2026-02-20T13:57:51.403116,2026-03-01T21:29:02.306865,strategize collaborative web-readiness,settled
TXN_0003690,ACC_000136,debit,4487.76,AUD,BP,2026-02-23T20:51:06.248699,2026-02-28T16:31:14.672403,innovate synergistic partnerships,settled
TXN_0003691,ACC_000136,debit,1204.9,AUD,BP,2026-02-28T04:31:31.820329,2026-03-22T23:21:26.371218,incentivize bricks-and-clicks eyeballs,settled
TXN_0003692,ACC_000153,debit,3925.71,AUD,Spotify,2026-01-27T21:57:05.339123,2026-01-24T19:22:46.903728,embrace transparent content,pending
TXN_0003693,ACC_000169,credit,474.86,AUD,Shell,2026-04-03T23:24:37.325024,2026-02-23T19:41:20.003510,implement compelling synergies,settled
TXN_0003694,ACC_000099,credit,3820.71,AUD,Bunnings,2026-02-08T10:44:24.760017,2026-02-21T14:56:57.191137,transition back-end communities,settled
TXN_0003695,ACC_000178,credit,4157.23,AUD,Sydney Water,2026-02-14T06:01:29.892094,2026-02-07T22:25:08.047380,extend one-to-one e-business,settled
TXN_0003696,ACC_000282,debit,1522.28,AUD,Sydney Water,2026-03-09T07:15:12.355361,2026-02-08T20:33:32.694121,enable front-end users,pending
TXN_0003697,ACC_000045,credit,3366.1,AUD,JB Hi-Fi,2026-04-06T20:09:32.044262,2026-03-06T04:04:33.554898,enhance proactive synergies,pending
TXN_0003698,ACC_000202,debit,1341.2,AUD,Coles,2026-02-15T23:50:21.366597,2026-01-29T12:10:15.733445,brand intuitive synergies,settled
TXN_0003699,ACC_000270,credit,3885.56,AUD,BP,2026-02-17T08:09:49.591624,2026-02-09T10:36:10.438614,orchestrate mission-critical relationships,settled
TXN_0003700,ACC_000310,debit,1458.93,AUD,AGL Energy,2026-04-11T21:47:38.100484,2026-02-22T19:11:54.151456,drive bricks-and-clicks schemas,settled
TXN_0003701,ACC_000168,credit,2251.7,AUD,AGL Energy,2026-04-18T21:20:40.807317,2026-03-23T17:03:10.059815,strategize interactive e-services,failed
TXN_0003702,ACC_000008,credit,3531.89,AUD,Netflix,2026-03-20T23:05:16.581067,2026-04-14T01:54:23.188002,cultivate open-source e-services,settled
TXN_0003703,ACC_000121,credit,2656.68,AUD,Spotify,2026-02-16T18:02:56.302007,2026-01-28T00:42:00.572159,implement world-class web-readiness,failed
TXN_0003704,ACC_000279,debit,1869.64,AUD,JB Hi-Fi,2026-04-03T16:21:20.507700,2026-04-09T02:33:30.603598,empower rich e-markets,failed
TXN_0003705,ACC_000033,debit,1772.34,AUD,AGL Energy,2026-02-12T05:26:27.236875,2026-04-19T06:59:07.763098,synthesize cutting-edge initiatives,settled
TXN_0003706,ACC_000292,credit,399.1,AUD,Uber Eats,2026-02-17T16:04:44.555336,2026-02-11T01:48:15.090453,facilitate world-class initiatives,settled
TXN_0003707,ACC_000191,debit,1708.86,AUD,Bunnings,2026-02-01T04:16:38.180832,2026-03-30T04:52:50.333512,productize customized models,settled
TXN_0003708,ACC_000036,credit,2414.07,AUD,Uber Eats,2026-02-18T12:30:33.848696,2026-01-28T17:28:23.783497,enhance out-of-the-box networks,failed
TXN_0003709,ACC_000298,debit,2502.36,AUD,Sydney Water,2026-03-05T15:53:47.194238,2026-01-28T17:26:02.432367,disintermediate back-end eyeballs,settled
TXN_0003710,ACC_000240,debit,531.53,AUD,Kmart,2026-02-22T17:44:14.131870,2026-04-14T08:45:14.198774,integrate plug-and-play communities,pending
TXN_0003711,ACC_000082,credit,3523.81,AUD,Bunnings,2026-02-09T07:15:14.461761,2026-02-23T08:47:47.196789,orchestrate distributed technologies,settled
TXN_0003712,ACC_000270,credit,3772.72,AUD,Rent Payment,2026-02-28T00:38:22.960363,2026-03-27T07:09:00.545779,disintermediate efficient e-commerce,settled
TXN_0003713,ACC_000159,credit,1551.11,AUD,Salary,2026-03-30T10:47:23.133684,2026-03-03T00:51:11.252614,integrate synergistic partnerships,settled
TXN_0003714,ACC_000252,debit,2070.85,AUD,Spotify,2026-02-28T14:29:16.952453,2026-01-22T07:45:31.866103,architect leading-edge mindshare,failed
TXN_0003715,ACC_000266,credit,52.55,AUD,Spotify,2026-03-02T14:39:39.810225,2026-02-21T09:55:38.950289,exploit back-end experiences,settled
TXN_0003716,ACC_000210,debit,4470.65,AUD,AGL Energy,2026-03-04T03:02:00.458637,2026-04-19T09:45:23.046730,engineer bleeding-edge info-mediaries,pending
TXN_0003717,ACC_000294,credit,3234.15,AUD,Coles,2026-03-20T16:14:48.969369,2026-01-25T08:57:01.338889,transform holistic vortals,failed
TXN_0004512,ACC_000165,credit,4453.1,AUD,JB Hi-Fi,2026-02-16T11:38:59.348602,2026-02-09T09:49:13.632160,utilize viral systems,settled
TXN_0003719,ACC_000135,debit,2700.97,AUD,BP,2026-02-15T13:12:36.270113,2026-01-26T10:12:38.083970,monetize world-class bandwidth,settled
TXN_0003720,ACC_000068,credit,3534.02,AUD,Coles,2026-03-21T07:40:05.489010,2026-02-23T08:43:55.861273,leverage virtual supply-chains,pending
TXN_0003721,ACC_000299,debit,2555.24,AUD,Spotify,2026-02-12T05:24:18.851439,2026-03-28T12:30:55.412918,innovate wireless eyeballs,settled
TXN_0003722,ACC_000317,debit,877.3,AUD,Kmart,2026-04-10T06:43:17.912583,2026-02-05T14:22:41.164484,mesh seamless paradigms,settled
TXN_0003723,ACC_000191,credit,3749.79,AUD,JB Hi-Fi,2026-03-01T05:56:10.390228,2026-02-27T10:33:16.434710,enable value-added systems,settled
TXN_0003724,ACC_000223,debit,1267.59,AUD,Netflix,2026-03-19T14:35:34.815078,2026-02-22T19:36:31.292427,architect B2B info-mediaries,settled
TXN_0003725,ACC_000034,debit,4297.63,AUD,Uber Eats,2026-04-14T23:14:28.823004,2026-04-07T05:38:07.984762,unleash best-of-breed supply-chains,failed
TXN_0003726,ACC_000088,debit,334.0,AUD,Netflix,2026-02-07T14:33:58.490569,2026-03-10T05:29:36.100762,redefine wireless info-mediaries,settled
TXN_0003727,ACC_000039,credit,48.38,AUD,AGL Energy,2026-02-26T10:42:15.209618,2026-02-01T07:37:10.896474,expedite end-to-end e-tailers,failed
TXN_0003728,ACC_000281,debit,3472.81,AUD,Kmart,2026-04-10T05:53:12.791587,2026-02-27T16:13:40.829208,deliver collaborative metrics,settled
TXN_0003729,ACC_000012,debit,2384.07,AUD,BP,2026-01-24T13:19:50.297875,2026-04-10T11:56:39.455268,scale proactive portals,pending
TXN_0003730,ACC_000043,credit,4122.03,AUD,Sydney Water,2026-03-07T09:30:08.015818,2026-04-14T02:47:18.813053,strategize bleeding-edge ROI,settled
TXN_0003731,ACC_000260,debit,1110.15,AUD,Rent Payment,2026-01-25T01:01:46.334734,2026-02-18T23:30:37.774744,disintermediate web-enabled portals,settled
TXN_0003732,ACC_000106,credit,1361.68,AUD,Bunnings,2026-01-20T09:46:20.554691,2026-03-31T19:16:54.852893,innovate B2B info-mediaries,settled
TXN_0003733,ACC_000085,credit,889.87,AUD,Sydney Water,2026-02-06T20:47:14.059038,2026-02-26T11:53:40.485623,evolve world-class metrics,pending
TXN_0003734,ACC_000238,debit,2186.26,AUD,Spotify,2026-04-06T16:51:53.365691,2026-02-27T11:32:03.022270,morph value-added vortals,settled
TXN_0003735,ACC_000084,credit,265.83,AUD,Uber Eats,2026-02-06T03:09:20.565056,2026-03-19T22:13:42.753591,harness transparent systems,settled
TXN_0003736,ACC_000294,debit,3558.53,AUD,Salary,2026-01-25T01:32:41.902286,2026-03-03T11:55:32.261782,expedite plug-and-play models,settled
TXN_0003737,ACC_000296,debit,2623.98,AUD,Rent Payment,2026-03-24T19:49:26.239918,2026-02-19T20:21:39.603907,leverage user-centric partnerships,settled
TXN_0003738,ACC_000047,credit,4078.1,AUD,Woolworths,2026-03-13T16:01:11.241751,2026-04-07T12:05:24.388906,incentivize back-end eyeballs,settled
TXN_0003739,ACC_000218,debit,1303.04,AUD,Rent Payment,2026-04-05T22:07:27.210346,2026-03-03T18:45:58.052258,cultivate wireless channels,failed
TXN_0003740,ACC_000184,credit,1428.04,AUD,Salary,2026-03-01T20:30:33.399543,2026-02-07T10:14:17.169862,streamline virtual ROI,settled
TXN_0003741,ACC_000257,debit,4363.93,AUD,Netflix,2026-04-14T19:07:55.319228,2026-02-02T02:45:40.917334,transform sticky partnerships,settled
TXN_0003742,ACC_000201,credit,1326.6,AUD,Spotify,2026-04-05T02:20:06.575184,2026-04-04T13:50:27.714140,visualize holistic e-commerce,settled
TXN_0003743,ACC_000097,debit,170.24,AUD,Kmart,2026-03-15T11:19:45.891510,2026-04-17T01:10:23.556349,transform cutting-edge communities,failed
TXN_0003744,ACC_000041,credit,550.83,AUD,Kmart,2026-01-25T00:19:14.155583,2026-02-15T08:56:08.737573,re-intermediate out-of-the-box initiatives,settled
TXN_0003745,ACC_000099,debit,536.69,AUD,Woolworths,2026-02-14T20:53:15.113218,2026-04-05T04:59:55.172794,strategize bleeding-edge paradigms,settled
TXN_0003746,ACC_000297,debit,372.18,AUD,Shell,2026-02-22T14:18:59.682597,2026-04-14T11:08:55.349689,e-enable cutting-edge applications,settled
TXN_0003747,ACC_000168,credit,4346.2,AUD,Coles,2026-01-20T13:44:26.566886,2026-03-13T11:18:20.952744,exploit virtual ROI,pending
TXN_0003748,ACC_000228,credit,3663.95,AUD,Shell,2026-01-22T12:39:55.100429,2026-02-05T01:57:00.783393,deploy value-added platforms,settled
TXN_0003749,ACC_000316,credit,3328.56,AUD,Woolworths,2026-04-19T14:01:28.428961,2026-04-10T00:11:58.236839,reinvent impactful niches,settled
TXN_0003750,ACC_000267,credit,1274.56,AUD,Coles,2026-03-05T10:56:22.201667,2026-01-26T20:00:31.503460,brand proactive partnerships,pending
TXN_0003751,ACC_000246,credit,2343.4,AUD,Shell,2026-03-01T10:00:05.360094,2026-04-09T09:11:51.063035,engineer vertical e-tailers,pending
TXN_0003752,ACC_000159,credit,2280.82,AUD,Spotify,2026-04-02T10:11:52.389526,2026-01-27T02:23:13.300817,re-contextualize dynamic systems,settled
TXN_0003753,ACC_000023,debit,1662.55,AUD,AGL Energy,2026-04-09T16:52:41.571827,2026-01-23T09:43:28.675337,facilitate value-added paradigms,settled
TXN_0003754,ACC_000174,credit,1566.38,AUD,BP,2026-02-15T01:45:31.403284,2026-02-06T17:02:59.336950,reinvent transparent bandwidth,settled
TXN_0003755,ACC_000152,credit,3502.67,AUD,Bunnings,2026-02-05T09:12:04.560130,2026-04-12T09:05:13.978942,synergize magnetic initiatives,settled
TXN_0003756,ACC_000179,debit,2051.4,AUD,Bunnings,2026-04-07T12:53:25.287553,2026-02-28T12:23:08.118180,maximize efficient systems,settled
TXN_0003757,ACC_000164,credit,117.97,AUD,Woolworths,2026-02-27T20:32:05.136577,2026-02-10T14:45:13.668903,engage clicks-and-mortar users,pending
TXN_0003758,ACC_000007,debit,374.89,AUD,AGL Energy,2026-02-08T20:54:24.706933,2026-03-11T12:27:00.086688,extend impactful vortals,settled
TXN_0003759,ACC_000041,debit,24.41,AUD,Netflix,2026-02-12T06:35:30.931989,2026-02-02T22:18:23.750098,seize world-class platforms,pending
TXN_0003760,ACC_000074,credit,183.8,AUD,Uber Eats,2026-03-23T18:20:16.244759,2026-02-08T13:45:37.239301,expedite magnetic channels,settled
TXN_0003761,ACC_000002,debit,4357.91,AUD,BP,2026-03-02T10:42:45.779603,2026-02-03T02:02:35.618349,engineer rich ROI,pending
TXN_0003762,ACC_000226,debit,3025.91,AUD,Ausgrid,2026-03-09T13:08:18.461066,2026-01-27T16:41:22.610529,productize 24/7 architectures,settled
TXN_0003340,ACC_000198,debit,2414.04,AUD,Bunnings,2026-02-08T20:43:33.647975,2026-03-19T13:32:41.528917,monetize cutting-edge markets,settled
TXN_0003764,ACC_000206,debit,549.03,AUD,AGL Energy,2026-01-31T03:42:09.897445,2026-02-27T14:31:15.529809,deploy customized interfaces,settled
TXN_0003765,ACC_000049,debit,644.0,AUD,Bunnings,2026-03-18T23:51:34.751606,2026-04-04T00:43:51.357500,target frictionless schemas,failed
